Study Name	0404W
8.695000E-8	2.254236E-2
8.700000E-8	2.218264E-2
8.705000E-8	2.182292E-2
8.710000E-8	2.146321E-2
8.715000E-8	2.116344E-2
8.720000E-8	2.093219E-2
8.725000E-8	2.068382E-2
8.730000E-8	2.052965E-2
8.735000E-8	2.054678E-2
8.740000E-8	2.060673E-2
8.745000E-8	2.066669E-2
8.750000E-8	2.088937E-2
8.755000E-8	2.125765E-2
8.760000E-8	2.158311E-2
8.765000E-8	2.187431E-2
8.770000E-8	2.219977E-2
8.775000E-8	2.254236E-2
8.780000E-8	2.282500E-2
8.785000E-8	2.307338E-2
8.790000E-8	2.331319E-2
8.795000E-8	2.351018E-2
8.800000E-8	2.362152E-2
8.805000E-8	2.367291E-2
8.810000E-8	2.376712E-2
8.815000E-8	2.390415E-2
8.820000E-8	2.395554E-2
8.825000E-8	2.393841E-2
8.830000E-8	2.401550E-2
8.835000E-8	2.410971E-2
8.840000E-8	2.409258E-2
8.845000E-8	2.395554E-2
8.850000E-8	2.376712E-2
8.855000E-8	2.358726E-2
8.860000E-8	2.333032E-2
8.865000E-8	2.299629E-2
8.870000E-8	2.259375E-2
8.875000E-8	2.219977E-2
8.880000E-8	2.179723E-2
8.885000E-8	2.136899E-2
8.890000E-8	2.100928E-2
8.895000E-8	2.078659E-2
8.900000E-8	2.051252E-2
8.905000E-8	2.021276E-2
8.910000E-8	2.007572E-2
8.915000E-8	2.009285E-2
8.920000E-8	2.005003E-2
8.925000E-8	2.005003E-2
8.930000E-8	2.021276E-2
8.935000E-8	2.045257E-2
8.940000E-8	2.062386E-2
8.945000E-8	2.082942E-2
8.950000E-8	2.113775E-2
8.955000E-8	2.148890E-2
8.960000E-8	2.178867E-2
8.965000E-8	2.201991E-2
8.970000E-8	2.228542E-2
8.975000E-8	2.260232E-2
8.980000E-8	2.285926E-2
8.985000E-8	2.300486E-2
8.990000E-8	2.314189E-2
8.995000E-8	2.328749E-2
9.000000E-8	2.330462E-2
9.005000E-8	2.324467E-2
9.010000E-8	2.317615E-2
9.015000E-8	2.307338E-2
9.020000E-8	2.291921E-2
9.025000E-8	2.275648E-2
9.030000E-8	2.258519E-2
9.035000E-8	2.243102E-2
9.040000E-8	2.229399E-2
9.045000E-8	2.213126E-2
9.050000E-8	2.196853E-2
9.055000E-8	2.190857E-2
9.060000E-8	2.184862E-2
9.065000E-8	2.166020E-2
9.070000E-8	2.145464E-2
9.075000E-8	2.130904E-2
9.080000E-8	2.105210E-2
9.085000E-8	2.068382E-2
9.090000E-8	2.039262E-2
9.095000E-8	2.021276E-2
9.100000E-8	1.995581E-2
9.105000E-8	1.967318E-2
9.110000E-8	1.952758E-2
9.115000E-8	1.955327E-2
9.120000E-8	1.964748E-2
9.125000E-8	1.978452E-2
9.130000E-8	2.000720E-2
9.135000E-8	2.039262E-2
9.140000E-8	2.083798E-2
9.145000E-8	2.123196E-2
9.150000E-8	2.156598E-2
9.155000E-8	2.194283E-2
9.160000E-8	2.225116E-2
9.165000E-8	2.237963E-2
9.170000E-8	2.249097E-2
9.175000E-8	2.261088E-2
9.180000E-8	2.259375E-2
9.185000E-8	2.246528E-2
9.190000E-8	2.237963E-2
9.195000E-8	2.229399E-2
9.200000E-8	2.215695E-2
9.205000E-8	2.199422E-2
9.210000E-8	2.183149E-2
9.215000E-8	2.165163E-2
9.220000E-8	2.150603E-2
9.225000E-8	2.137756E-2
9.230000E-8	2.117201E-2
9.235000E-8	2.093219E-2
9.240000E-8	2.067525E-2
9.245000E-8	2.040118E-2
9.250000E-8	2.013567E-2
9.255000E-8	1.991299E-2
9.260000E-8	1.963035E-2
9.265000E-8	1.932202E-2
9.270000E-8	1.911647E-2
9.275000E-8	1.900513E-2
9.280000E-8	1.888522E-2
9.285000E-8	1.881670E-2
9.290000E-8	1.886809E-2
9.295000E-8	1.896231E-2
9.300000E-8	1.903082E-2
9.305000E-8	1.919355E-2
9.310000E-8	1.950188E-2
9.315000E-8	1.979308E-2
9.320000E-8	1.997294E-2
9.325000E-8	2.012711E-2
9.330000E-8	2.039262E-2
9.335000E-8	2.067525E-2
9.340000E-8	2.088080E-2
9.345000E-8	2.103497E-2
9.350000E-8	2.117201E-2
9.355000E-8	2.127478E-2
9.360000E-8	2.130048E-2
9.365000E-8	2.125765E-2
9.370000E-8	2.124052E-2
9.375000E-8	2.128335E-2
9.380000E-8	2.127478E-2
9.385000E-8	2.120626E-2
9.390000E-8	2.118057E-2
9.395000E-8	2.117201E-2
9.400000E-8	2.104353E-2
9.405000E-8	2.080372E-2
9.410000E-8	2.055534E-2
9.415000E-8	2.033266E-2
9.420000E-8	2.007572E-2
9.425000E-8	1.975026E-2
9.430000E-8	1.941624E-2
9.435000E-8	1.918499E-2
9.440000E-8	1.897943E-2
9.445000E-8	1.872249E-2
9.450000E-8	1.853407E-2
9.455000E-8	1.855120E-2
9.460000E-8	1.861972E-2
9.465000E-8	1.871393E-2
9.470000E-8	1.894518E-2
9.475000E-8	1.931346E-2
9.480000E-8	1.965605E-2
9.485000E-8	1.999007E-2
9.490000E-8	2.031553E-2
9.495000E-8	2.063243E-2
9.500000E-8	2.090650E-2
9.505000E-8	2.110349E-2
9.510000E-8	2.124909E-2
9.515000E-8	2.138612E-2
9.520000E-8	2.139469E-2
9.525000E-8	2.123196E-2
9.530000E-8	2.108636E-2
9.535000E-8	2.102641E-2
9.540000E-8	2.085511E-2
9.545000E-8	2.058960E-2
9.550000E-8	2.041831E-2
9.555000E-8	2.030697E-2
9.560000E-8	2.010141E-2
9.565000E-8	1.989586E-2
9.570000E-8	1.975026E-2
9.575000E-8	1.961322E-2
9.580000E-8	1.943337E-2
9.585000E-8	1.929633E-2
9.590000E-8	1.922781E-2
9.595000E-8	1.921068E-2
9.600000E-8	1.915929E-2
9.605000E-8	1.905652E-2
9.610000E-8	1.902226E-2
9.615000E-8	1.907365E-2
9.620000E-8	1.909078E-2
9.625000E-8	1.903082E-2
9.630000E-8	1.903939E-2
9.635000E-8	1.910791E-2
9.640000E-8	1.910791E-2
9.645000E-8	1.908221E-2
9.650000E-8	1.920212E-2
9.655000E-8	1.939054E-2
9.660000E-8	1.942480E-2
9.665000E-8	1.940767E-2
9.670000E-8	1.953614E-2
9.675000E-8	1.970744E-2
9.680000E-8	1.977595E-2
9.685000E-8	1.978452E-2
9.690000E-8	1.984447E-2
9.695000E-8	1.993012E-2
9.700000E-8	1.996438E-2
9.705000E-8	1.991299E-2
9.710000E-8	1.985304E-2
9.715000E-8	1.986160E-2
9.720000E-8	1.989586E-2
9.725000E-8	1.981021E-2
9.730000E-8	1.969887E-2
9.735000E-8	1.963892E-2
9.740000E-8	1.953614E-2
9.745000E-8	1.940767E-2
9.750000E-8	1.933915E-2
9.755000E-8	1.927064E-2
9.760000E-8	1.914216E-2
9.765000E-8	1.900513E-2
9.770000E-8	1.892805E-2
9.775000E-8	1.885096E-2
9.780000E-8	1.870536E-2
9.785000E-8	1.849125E-2
9.790000E-8	1.831995E-2
9.795000E-8	1.827713E-2
9.800000E-8	1.818291E-2
9.805000E-8	1.801162E-2
9.810000E-8	1.795167E-2
9.815000E-8	1.801162E-2
9.820000E-8	1.802875E-2
9.825000E-8	1.802875E-2
9.830000E-8	1.810583E-2
9.835000E-8	1.820004E-2
9.840000E-8	1.824287E-2
9.845000E-8	1.833708E-2
9.850000E-8	1.850837E-2
9.855000E-8	1.867110E-2
9.860000E-8	1.875675E-2
9.865000E-8	1.875675E-2
9.870000E-8	1.879958E-2
9.875000E-8	1.888522E-2
9.880000E-8	1.884240E-2
9.885000E-8	1.867967E-2
9.890000E-8	1.864541E-2
9.895000E-8	1.874819E-2
9.900000E-8	1.873962E-2
9.905000E-8	1.863685E-2
9.910000E-8	1.858546E-2
9.915000E-8	1.855120E-2
9.920000E-8	1.846555E-2
9.925000E-8	1.834564E-2
9.930000E-8	1.824287E-2
9.935000E-8	1.812296E-2
9.940000E-8	1.798593E-2
9.945000E-8	1.785746E-2
9.950000E-8	1.777181E-2
9.955000E-8	1.771185E-2
9.960000E-8	1.760051E-2
9.965000E-8	1.743778E-2
9.970000E-8	1.734357E-2
9.975000E-8	1.734357E-2
9.980000E-8	1.732644E-2
9.985000E-8	1.730075E-2
9.990000E-8	1.734357E-2
9.995000E-8	1.747204E-2
1.000000E-7	1.754912E-2
1.000500E-7	1.760908E-2
1.001000E-7	1.779750E-2
1.001500E-7	1.804588E-2
1.002000E-7	1.818291E-2
1.002500E-7	1.831995E-2
1.003000E-7	1.859402E-2
1.003500E-7	1.884240E-2
1.004000E-7	1.896231E-2
1.004500E-7	1.904795E-2
1.005000E-7	1.910791E-2
1.005500E-7	1.913360E-2
1.006000E-7	1.911647E-2
1.006500E-7	1.900513E-2
1.007000E-7	1.885953E-2
1.007500E-7	1.877388E-2
1.008000E-7	1.862828E-2
1.008500E-7	1.836277E-2
1.009000E-7	1.818291E-2
1.009500E-7	1.814866E-2
1.010000E-7	1.804588E-2
1.010500E-7	1.784033E-2
1.011000E-7	1.773755E-2
1.011500E-7	1.768616E-2
1.012000E-7	1.759195E-2
1.012500E-7	1.751487E-2
1.013000E-7	1.749774E-2
1.013500E-7	1.746348E-2
1.014000E-7	1.736070E-2
1.014500E-7	1.723223E-2
1.015000E-7	1.712089E-2
1.015500E-7	1.709519E-2
1.016000E-7	1.706094E-2
1.016500E-7	1.696672E-2
1.017000E-7	1.691533E-2
1.017500E-7	1.698385E-2
1.018000E-7	1.703524E-2
1.018500E-7	1.704381E-2
1.019000E-7	1.712945E-2
1.019500E-7	1.727505E-2
1.020000E-7	1.732644E-2
1.020500E-7	1.734357E-2
1.021000E-7	1.745491E-2
1.021500E-7	1.760051E-2
1.022000E-7	1.766903E-2
1.022500E-7	1.770329E-2
1.023000E-7	1.779750E-2
1.023500E-7	1.790028E-2
1.024000E-7	1.795167E-2
1.024500E-7	1.796023E-2
1.025000E-7	1.794310E-2
1.025500E-7	1.798593E-2
1.026000E-7	1.800306E-2
1.026500E-7	1.791741E-2
1.027000E-7	1.781463E-2
1.027500E-7	1.773755E-2
1.028000E-7	1.756625E-2
1.028500E-7	1.729218E-2
1.029000E-7	1.708663E-2
1.029500E-7	1.691533E-2
1.030000E-7	1.663270E-2
1.030500E-7	1.635863E-2
1.031000E-7	1.623872E-2
1.031500E-7	1.617877E-2
1.032000E-7	1.608456E-2
1.032500E-7	1.601604E-2
1.033000E-7	1.601604E-2
1.033500E-7	1.609312E-2
1.034000E-7	1.619590E-2
1.034500E-7	1.626442E-2
1.035000E-7	1.632437E-2
1.035500E-7	1.645284E-2
1.036000E-7	1.653849E-2
1.036500E-7	1.652992E-2
1.037000E-7	1.658988E-2
1.037500E-7	1.671835E-2
1.038000E-7	1.674404E-2
1.038500E-7	1.668409E-2
1.039000E-7	1.672691E-2
1.039500E-7	1.682112E-2
1.040000E-7	1.684682E-2
1.040500E-7	1.682969E-2
1.041000E-7	1.688108E-2
1.041500E-7	1.698385E-2
1.042000E-7	1.703524E-2
1.042500E-7	1.698385E-2
1.043000E-7	1.691533E-2
1.043500E-7	1.692390E-2
1.044000E-7	1.684682E-2
1.044500E-7	1.668409E-2
1.045000E-7	1.656418E-2
1.045500E-7	1.650423E-2
1.046000E-7	1.634150E-2
1.046500E-7	1.617020E-2
1.047000E-7	1.614451E-2
1.047500E-7	1.615307E-2
1.048000E-7	1.606743E-2
1.048500E-7	1.598178E-2
1.049000E-7	1.597321E-2
1.049500E-7	1.595609E-2
1.050000E-7	1.591326E-2
1.050500E-7	1.591326E-2
1.051000E-7	1.591326E-2
1.051500E-7	1.591326E-2
1.052000E-7	1.588757E-2
1.052500E-7	1.580192E-2
1.053000E-7	1.574197E-2
1.053500E-7	1.577623E-2
1.054000E-7	1.580192E-2
1.054500E-7	1.574197E-2
1.055000E-7	1.575910E-2
1.055500E-7	1.589613E-2
1.056000E-7	1.599891E-2
1.056500E-7	1.603317E-2
1.057000E-7	1.613594E-2
1.057500E-7	1.627298E-2
1.058000E-7	1.630724E-2
1.058500E-7	1.631580E-2
1.059000E-7	1.636719E-2
1.059500E-7	1.636719E-2
1.060000E-7	1.630724E-2
1.060500E-7	1.628154E-2
1.061000E-7	1.628154E-2
1.061500E-7	1.625585E-2
1.062000E-7	1.620446E-2
1.062500E-7	1.618733E-2
1.063000E-7	1.623872E-2
1.063500E-7	1.630724E-2
1.064000E-7	1.628154E-2
1.064500E-7	1.623872E-2
1.065000E-7	1.624729E-2
1.065500E-7	1.625585E-2
1.066000E-7	1.611881E-2
1.066500E-7	1.591326E-2
1.067000E-7	1.575910E-2
1.067500E-7	1.562206E-2
1.068000E-7	1.541651E-2
1.068500E-7	1.515100E-2
1.069000E-7	1.494545E-2
1.069500E-7	1.487693E-2
1.070000E-7	1.485980E-2
1.070500E-7	1.480841E-2
1.071000E-7	1.479985E-2
1.071500E-7	1.495401E-2
1.072000E-7	1.513387E-2
1.072500E-7	1.524521E-2
1.073000E-7	1.544220E-2
1.073500E-7	1.575053E-2
1.074000E-7	1.597321E-2
1.074500E-7	1.611025E-2
1.075000E-7	1.626442E-2
1.075500E-7	1.642715E-2
1.076000E-7	1.647853E-2
1.076500E-7	1.642715E-2
1.077000E-7	1.636719E-2
1.077500E-7	1.632437E-2
1.078000E-7	1.623016E-2
1.078500E-7	1.605886E-2
1.079000E-7	1.593039E-2
1.079500E-7	1.587900E-2
1.080000E-7	1.578479E-2
1.080500E-7	1.563063E-2
1.081000E-7	1.554498E-2
1.081500E-7	1.555354E-2
1.082000E-7	1.546790E-2
1.082500E-7	1.533086E-2
1.083000E-7	1.527947E-2
1.083500E-7	1.524521E-2
1.084000E-7	1.511674E-2
1.084500E-7	1.497971E-2
1.085000E-7	1.492832E-2
1.085500E-7	1.490262E-2
1.086000E-7	1.485980E-2
1.086500E-7	1.481698E-2
1.087000E-7	1.483411E-2
1.087500E-7	1.494545E-2
1.088000E-7	1.509961E-2
1.088500E-7	1.522808E-2
1.089000E-7	1.539938E-2
1.089500E-7	1.564775E-2
1.090000E-7	1.584474E-2
1.090500E-7	1.596465E-2
1.091000E-7	1.608456E-2
1.091500E-7	1.619590E-2
1.092000E-7	1.617877E-2
1.092500E-7	1.606743E-2
1.093000E-7	1.599034E-2
1.093500E-7	1.590470E-2
1.094000E-7	1.575910E-2
1.094500E-7	1.558780E-2
1.095000E-7	1.545077E-2
1.095500E-7	1.535655E-2
1.096000E-7	1.527947E-2
1.096500E-7	1.518526E-2
1.097000E-7	1.511674E-2
1.097500E-7	1.509961E-2
1.098000E-7	1.506535E-2
1.098500E-7	1.496258E-2
1.099000E-7	1.486836E-2
1.099500E-7	1.483411E-2
1.100000E-7	1.474846E-2
1.100500E-7	1.459429E-2
1.101000E-7	1.450008E-2
1.101500E-7	1.451721E-2
1.102000E-7	1.449152E-2
1.102500E-7	1.441443E-2
1.103000E-7	1.444013E-2
1.103500E-7	1.456860E-2
1.104000E-7	1.462855E-2
1.104500E-7	1.461999E-2
1.105000E-7	1.467994E-2
1.105500E-7	1.478272E-2
1.106000E-7	1.483411E-2
1.106500E-7	1.483411E-2
1.107000E-7	1.485980E-2
1.107500E-7	1.490262E-2
1.108000E-7	1.490262E-2
1.108500E-7	1.483411E-2
1.109000E-7	1.477415E-2
1.109500E-7	1.475702E-2
1.110000E-7	1.470563E-2
1.110500E-7	1.461999E-2
1.111000E-7	1.458573E-2
1.111500E-7	1.457716E-2
1.112000E-7	1.453434E-2
1.112500E-7	1.450865E-2
1.113000E-7	1.456860E-2
1.113500E-7	1.467994E-2
1.114000E-7	1.474846E-2
1.114500E-7	1.476559E-2
1.115000E-7	1.480841E-2
1.115500E-7	1.491975E-2
1.116000E-7	1.502253E-2
1.116500E-7	1.503109E-2
1.117000E-7	1.500540E-2
1.117500E-7	1.501396E-2
1.118000E-7	1.496258E-2
1.118500E-7	1.484267E-2
1.119000E-7	1.472276E-2
1.119500E-7	1.459429E-2
1.120000E-7	1.442300E-2
1.120500E-7	1.426883E-2
1.121000E-7	1.419175E-2
1.121500E-7	1.413180E-2
1.122000E-7	1.408041E-2
1.122500E-7	1.402046E-2
1.123000E-7	1.397763E-2
1.123500E-7	1.398620E-2
1.124000E-7	1.402902E-2
1.124500E-7	1.400333E-2
1.125000E-7	1.394337E-2
1.125500E-7	1.396907E-2
1.126000E-7	1.398620E-2
1.126500E-7	1.390911E-2
1.127000E-7	1.388342E-2
1.127500E-7	1.396907E-2
1.128000E-7	1.402902E-2
1.128500E-7	1.401189E-2
1.129000E-7	1.403759E-2
1.129500E-7	1.413180E-2
1.130000E-7	1.414893E-2
1.130500E-7	1.407184E-2
1.131000E-7	1.403759E-2
1.131500E-7	1.404615E-2
1.132000E-7	1.394337E-2
1.132500E-7	1.377208E-2
1.133000E-7	1.365217E-2
1.133500E-7	1.358365E-2
1.134000E-7	1.344662E-2
1.134500E-7	1.325820E-2
1.135000E-7	1.311259E-2
1.135500E-7	1.302695E-2
1.136000E-7	1.295843E-2
1.136500E-7	1.288135E-2
1.137000E-7	1.286422E-2
1.137500E-7	1.295843E-2
1.138000E-7	1.304408E-2
1.138500E-7	1.303551E-2
1.139000E-7	1.306977E-2
1.139500E-7	1.322394E-2
1.140000E-7	1.330958E-2
1.140500E-7	1.331815E-2
1.141000E-7	1.337810E-2
1.141500E-7	1.348944E-2
1.142000E-7	1.354083E-2
1.142500E-7	1.357509E-2
1.143000E-7	1.361791E-2
1.143500E-7	1.368643E-2
1.144000E-7	1.371213E-2
1.144500E-7	1.372926E-2
1.145000E-7	1.381490E-2
1.145500E-7	1.394337E-2
1.146000E-7	1.397763E-2
1.146500E-7	1.396050E-2
1.147000E-7	1.402046E-2
1.147500E-7	1.410610E-2
1.148000E-7	1.409754E-2
1.148500E-7	1.401189E-2
1.149000E-7	1.400333E-2
1.149500E-7	1.406328E-2
1.150000E-7	1.404615E-2
1.150500E-7	1.390911E-2
1.151000E-7	1.375495E-2
1.151500E-7	1.367787E-2
1.152000E-7	1.356653E-2
1.152500E-7	1.339523E-2
1.153000E-7	1.333528E-2
1.153500E-7	1.336097E-2
1.154000E-7	1.327532E-2
1.154500E-7	1.312116E-2
1.155000E-7	1.307834E-2
1.155500E-7	1.309547E-2
1.156000E-7	1.306977E-2
1.156500E-7	1.306977E-2
1.157000E-7	1.310403E-2
1.157500E-7	1.310403E-2
1.158000E-7	1.307834E-2
1.158500E-7	1.304408E-2
1.159000E-7	1.304408E-2
1.159500E-7	1.308690E-2
1.160000E-7	1.310403E-2
1.160500E-7	1.307834E-2
1.161000E-7	1.306977E-2
1.161500E-7	1.311259E-2
1.162000E-7	1.311259E-2
1.162500E-7	1.307834E-2
1.163000E-7	1.311259E-2
1.163500E-7	1.319824E-2
1.164000E-7	1.320681E-2
1.164500E-7	1.315542E-2
1.165000E-7	1.314685E-2
1.165500E-7	1.318111E-2
1.166000E-7	1.315542E-2
1.166500E-7	1.306977E-2
1.167000E-7	1.301838E-2
1.167500E-7	1.300125E-2
1.168000E-7	1.294130E-2
1.168500E-7	1.282996E-2
1.169000E-7	1.280426E-2
1.169500E-7	1.288135E-2
1.170000E-7	1.290704E-2
1.170500E-7	1.285565E-2
1.171000E-7	1.288991E-2
1.171500E-7	1.297556E-2
1.172000E-7	1.293274E-2
1.172500E-7	1.282139E-2
1.173000E-7	1.278713E-2
1.173500E-7	1.277857E-2
1.174000E-7	1.262441E-2
1.174500E-7	1.242742E-2
1.175000E-7	1.233320E-2
1.175500E-7	1.230751E-2
1.176000E-7	1.223043E-2
1.176500E-7	1.217047E-2
1.177000E-7	1.217047E-2
1.177500E-7	1.225612E-2
1.178000E-7	1.234177E-2
1.178500E-7	1.245311E-2
1.179000E-7	1.260728E-2
1.179500E-7	1.283852E-2
1.180000E-7	1.304408E-2
1.180500E-7	1.317255E-2
1.181000E-7	1.325820E-2
1.181500E-7	1.334384E-2
1.182000E-7	1.336097E-2
1.182500E-7	1.327532E-2
1.183000E-7	1.318968E-2
1.183500E-7	1.309547E-2
1.184000E-7	1.292417E-2
1.184500E-7	1.272718E-2
1.185000E-7	1.258158E-2
1.185500E-7	1.250450E-2
1.186000E-7	1.243598E-2
1.186500E-7	1.239316E-2
1.187000E-7	1.245311E-2
1.187500E-7	1.258158E-2
1.188000E-7	1.265866E-2
1.188500E-7	1.266723E-2
1.189000E-7	1.273575E-2
1.189500E-7	1.282996E-2
1.190000E-7	1.283852E-2
1.190500E-7	1.277001E-2
1.191000E-7	1.275288E-2
1.191500E-7	1.275288E-2
1.192000E-7	1.266723E-2
1.192500E-7	1.257302E-2
1.193000E-7	1.254732E-2
1.193500E-7	1.258158E-2
1.194000E-7	1.265010E-2
1.194500E-7	1.273575E-2
1.195000E-7	1.281283E-2
1.195500E-7	1.292417E-2
1.196000E-7	1.305264E-2
1.196500E-7	1.313829E-2
1.197000E-7	1.323250E-2
1.197500E-7	1.336954E-2
1.198000E-7	1.340380E-2
1.198500E-7	1.332671E-2
1.199000E-7	1.327532E-2
1.199500E-7	1.326676E-2
1.200000E-7	1.312972E-2
1.200500E-7	1.289848E-2
1.201000E-7	1.272718E-2
1.201500E-7	1.258158E-2
1.202000E-7	1.237603E-2
1.202500E-7	1.214478E-2
1.203000E-7	1.199918E-2
1.203500E-7	1.193066E-2
1.204000E-7	1.187927E-2
1.204500E-7	1.183645E-2
1.205000E-7	1.181076E-2
1.205500E-7	1.183645E-2
1.206000E-7	1.188784E-2
1.206500E-7	1.193066E-2
1.207000E-7	1.199918E-2
1.207500E-7	1.212765E-2
1.208000E-7	1.221330E-2
1.208500E-7	1.219617E-2
1.209000E-7	1.222186E-2
1.209500E-7	1.229038E-2
1.210000E-7	1.223043E-2
1.210500E-7	1.207626E-2
1.211000E-7	1.203344E-2
1.211500E-7	1.205913E-2
1.212000E-7	1.199918E-2
1.212500E-7	1.195636E-2
1.213000E-7	1.205057E-2
1.213500E-7	1.217047E-2
1.214000E-7	1.223043E-2
1.214500E-7	1.233320E-2
1.215000E-7	1.253019E-2
1.215500E-7	1.271005E-2
1.216000E-7	1.277001E-2
1.216500E-7	1.277857E-2
1.217000E-7	1.282996E-2
1.217500E-7	1.287278E-2
1.218000E-7	1.278713E-2
1.218500E-7	1.261584E-2
1.219000E-7	1.246168E-2
1.219500E-7	1.233320E-2
1.220000E-7	1.216191E-2
1.220500E-7	1.197349E-2
1.221000E-7	1.185358E-2
1.221500E-7	1.177650E-2
1.222000E-7	1.169085E-2
1.222500E-7	1.159664E-2
1.223000E-7	1.160520E-2
1.223500E-7	1.171654E-2
1.224000E-7	1.180219E-2
1.224500E-7	1.175937E-2
1.225000E-7	1.174224E-2
1.225500E-7	1.181932E-2
1.226000E-7	1.185358E-2
1.226500E-7	1.176793E-2
1.227000E-7	1.172511E-2
1.227500E-7	1.173367E-2
1.228000E-7	1.164803E-2
1.228500E-7	1.151099E-2
1.229000E-7	1.149386E-2
1.229500E-7	1.156238E-2
1.230000E-7	1.158807E-2
1.230500E-7	1.157951E-2
1.231000E-7	1.165659E-2
1.231500E-7	1.175937E-2
1.232000E-7	1.181932E-2
1.232500E-7	1.185358E-2
1.233000E-7	1.193923E-2
1.233500E-7	1.201631E-2
1.234000E-7	1.199062E-2
1.234500E-7	1.191353E-2
1.235000E-7	1.186214E-2
1.235500E-7	1.181932E-2
1.236000E-7	1.171654E-2
1.236500E-7	1.157951E-2
1.237000E-7	1.150243E-2
1.237500E-7	1.148530E-2
1.238000E-7	1.143391E-2
1.238500E-7	1.135683E-2
1.239000E-7	1.130544E-2
1.239500E-7	1.131400E-2
1.240000E-7	1.132257E-2
1.240500E-7	1.131400E-2
1.241000E-7	1.135683E-2
1.241500E-7	1.144247E-2
1.242000E-7	1.146817E-2
1.242500E-7	1.143391E-2
1.243000E-7	1.142534E-2
1.243500E-7	1.145960E-2
1.244000E-7	1.147673E-2
1.244500E-7	1.141678E-2
1.245000E-7	1.135683E-2
1.245500E-7	1.135683E-2
1.246000E-7	1.133970E-2
1.246500E-7	1.127118E-2
1.247000E-7	1.126261E-2
1.247500E-7	1.133970E-2
1.248000E-7	1.137395E-2
1.248500E-7	1.134826E-2
1.249000E-7	1.137395E-2
1.249500E-7	1.144247E-2
1.250000E-7	1.144247E-2
1.250500E-7	1.140821E-2
1.251000E-7	1.141678E-2
1.251500E-7	1.143391E-2
1.252000E-7	1.139965E-2
1.252500E-7	1.130544E-2
1.253000E-7	1.125405E-2
1.253500E-7	1.126261E-2
1.254000E-7	1.120266E-2
1.254500E-7	1.106562E-2
1.255000E-7	1.099711E-2
1.255500E-7	1.100567E-2
1.256000E-7	1.094572E-2
1.256500E-7	1.079155E-2
1.257000E-7	1.073160E-2
1.257500E-7	1.076586E-2
1.258000E-7	1.079155E-2
1.258500E-7	1.077442E-2
1.259000E-7	1.084294E-2
1.259500E-7	1.094572E-2
1.260000E-7	1.099711E-2
1.260500E-7	1.103137E-2
1.261000E-7	1.114271E-2
1.261500E-7	1.127974E-2
1.262000E-7	1.133113E-2
1.262500E-7	1.131400E-2
1.263000E-7	1.131400E-2
1.263500E-7	1.135683E-2
1.264000E-7	1.133113E-2
1.264500E-7	1.124548E-2
1.265000E-7	1.117697E-2
1.265500E-7	1.117697E-2
1.266000E-7	1.118553E-2
1.266500E-7	1.115127E-2
1.267000E-7	1.113414E-2
1.267500E-7	1.112558E-2
1.268000E-7	1.111701E-2
1.268500E-7	1.109132E-2
1.269000E-7	1.108275E-2
1.269500E-7	1.109988E-2
1.270000E-7	1.109988E-2
1.270500E-7	1.103993E-2
1.271000E-7	1.095428E-2
1.271500E-7	1.088576E-2
1.272000E-7	1.078299E-2
1.272500E-7	1.059456E-2
1.273000E-7	1.040614E-2
1.273500E-7	1.029480E-2
1.274000E-7	1.021772E-2
1.274500E-7	1.008925E-2
1.275000E-7	1.002073E-2
1.275500E-7	1.004642E-2
1.276000E-7	1.008925E-2
1.276500E-7	1.015776E-2
1.277000E-7	1.030336E-2
1.277500E-7	1.047466E-2
1.278000E-7	1.057743E-2
1.278500E-7	1.070591E-2
1.279000E-7	1.089433E-2
1.279500E-7	1.104849E-2
1.280000E-7	1.113414E-2
1.280500E-7	1.116840E-2
1.281000E-7	1.117697E-2
1.281500E-7	1.119410E-2
1.282000E-7	1.119410E-2
1.282500E-7	1.110845E-2
1.283000E-7	1.103993E-2
1.283500E-7	1.106562E-2
1.284000E-7	1.102280E-2
1.284500E-7	1.083438E-2
1.285000E-7	1.071447E-2
1.285500E-7	1.071447E-2
1.286000E-7	1.064595E-2
1.286500E-7	1.046609E-2
1.287000E-7	1.041470E-2
1.287500E-7	1.049179E-2
1.288000E-7	1.050035E-2
1.288500E-7	1.046609E-2
1.289000E-7	1.051748E-2
1.289500E-7	1.062026E-2
1.290000E-7	1.068021E-2
1.290500E-7	1.068021E-2
1.291000E-7	1.071447E-2
1.291500E-7	1.080012E-2
1.292000E-7	1.082581E-2
1.292500E-7	1.075729E-2
1.293000E-7	1.068021E-2
1.293500E-7	1.062882E-2
1.294000E-7	1.054318E-2
1.294500E-7	1.040614E-2
1.295000E-7	1.029480E-2
1.295500E-7	1.022628E-2
1.296000E-7	1.015776E-2
1.296500E-7	1.007212E-2
1.297000E-7	1.005499E-2
1.297500E-7	1.012350E-2
1.298000E-7	1.017489E-2
1.298500E-7	1.020915E-2
1.299000E-7	1.030336E-2
1.299500E-7	1.042327E-2
1.300000E-7	1.049179E-2
1.300500E-7	1.051748E-2
1.301000E-7	1.059456E-2
1.301500E-7	1.067165E-2
1.302000E-7	1.063739E-2
1.302500E-7	1.056887E-2
1.303000E-7	1.055174E-2
1.303500E-7	1.055174E-2
1.304000E-7	1.046609E-2
1.304500E-7	1.038045E-2
1.305000E-7	1.035475E-2
1.305500E-7	1.035475E-2
1.306000E-7	1.034619E-2
